丸亀製麺で無料のネギ食べすぎておなか壊したことあります。,そんなに食べたんですか!じゃあネギも腹八分目にした方がいいですね。
アドベントチルドレン見たくなった!,懐かしいですねwもう発売してから15年近く経つと考えたら恐ろしいです。
ミスがたまにじゃない件について。通話繋いでたらたぶん私叫んでたよwwww,いいの雑魚だよ?
ありがとうございます 嬉しいです。,ふた口目は、、、
詐欺師に最も向いてない,私騙される方だしな
おおおおお!おめでとぉっ  私が来た時もう2万いいね超えてた ,あ、わかる。って思った私はエムラー。
福袋!なかなか良いのでは...!!!。,左下のセイバーの子は誰ですか...............可愛い.........福袋の引きよ過ぎないか..................
めっちゃツイートするじゃんwww,待って本気で私ツイートしてないえどうしたらいいん
試飲一口で悶絶するぎーぬさんおもろいw,私も一緒に悶絶したかった。明日も待ってるね
白髪なんて気にしないわッ。キャンディキャンディ私も昭和産bbaだおっ!,i found this in the pixiv database!。 。
今日めちゃ星きれい!!みんなも見たほうがいいよ!,私の地域では見えません...tt見たかったです。
楽しかったよ、高橋。私の準備不足だから完敗やでw,誰にでもあるのでしょうか...うむむ気恥しそうに頬かいて
あ、考えた?,考えたけど私には人をリムる気力がないからなぁいいかなぁって
もちろんだよ 。しろの雰囲気どタイプすぎるし濃くなりたい。,えまちゃん褒め上手だなあ! 私チョロいからすぐ好きになっちゃう  
ぜひぜひ!!タメでお話しましょ!!私はなんて呼べばいいかな??,ただの怪力もんですw
わぁッッ毎回支援ありがとう...好き...。。。,私も好き。愛してますから   
えへへ、嬉しいのですっ!,私もだよー!
でも出来ればこの間の。キャンペーンの方が良さそうでしたね  ,。やってませんブックオフにしては満足ですw
ライブだと思ってた...,私もwliveは24と25ですねww
それは味も信用できる,勝ってしまったようですね
同担拒否なんで。ごめん。,私もおな担むり。
ですねぇ...同じカードゲームなのに別ゲーになっちゃってるの悲しいです,そんなもんですよね。ビビらされるだけビビらされました。
誘えねーんだよ。,私ってそんなに誘いづらい?
かいがらのスツールあるのですがいりますか?,欲しいですー!何か欲しいレシピあれば交換してください!
imacならできるのかな?,僕もマシュメロ大好きです!
去年の夏は楽しかったな,私も去年の方が部活も学校も楽しかったな...03  
殿!私は大好きですよ,きりんちゃんすきぴ。笑
ワカメとかにぼし...みぃちょんとほえちょん...??,いや私はにぼしと干し柿のハーフだから
ビニは一生ハニのお口拭いてあげる係,私たちはそんな二人を一生見ている係。
右の子はありますよ,ほんとですか?!じゃあ、交換でも大丈夫ですか?
まじでさぁ貞子st単発 リング潜伏スルーってもう打つなって事.....。,貞子3d許してあげてください。リングは許してはいけません。撤去希望です。
西新宿の地下で売っている、ココアドリンクは旨いですよね。,食べたことないのです。だからこそ!食べたい!!!!
ありがとうwwwwもしかして空リプで気づくか私試されてた???,明日初子宮がん検診なので応援してください......
黒夢king団みんないなくなってしまった。笑,なぜさん。それ、私責任感じます。すみません。
私はホラー苦手だっつってんだろ!!!、コラァ!!,かなくん今グリ4だお。
帰宅してからずっと同じ所に座ったまま動けない。早くご飯支度しろ,おっ、仲間がいた。私も動けない。あっ、呼ばれた。
後ろはリサイクルショップ?そこが気になる,マネーの虎の堀之内社長が作ったチェーン店倉庫生活館ですよー
私は本当に煽ってるんじゃなくて話を続けるために煽ってるんだよ,何だかんだ食べられない飲めない気楽になれないの三拍子だったwwwwwwwww
そのままマフィンはいかがですか?w,マフィン  美味しいんですけどね...美味しいんですけどね...。を準備します笑
知ってるか??ここで繋がってる子でそのってネタ通じる子少ないんだぜ,逆に言うと私のことおまるって呼ぶ生意気はだけ  o 。
なかなか精神状態がすごいな...,蟹工船みるとおい!地獄さ行くんだで!って脳内再生される頭してる私。
ニラ玉なうやる事ない,雷。雨。凄いです
7レースは中止ですか。もう少しで止みそうだけど8レースも微妙かなぁ......,すごい豪雨ですね。先生もお気をつけて!
夕方は佐賀のサマーチャンピオンがありますよ...彡サッ!,夏季休業中ですよ...彡サッ!
焦ってないよ!うん。ネタだから。もう大好きだよ!チュキ   チュキ,だよね...?よかったよ私も大好きっ!!!ちゅき 
いや、これは思い当たる節があったので...まぢさーせんなんだよな...,まじ?私が気付いてないからセーフw
afなら少しおすそ分け出来そうです!,ありがとうございます!助かりますっ!なんだかんだで集まりそうですw
もしかしたら千歳行くかもしれないから夜までに切っておく!。,それは3150です。
お互いおつかれさま!。今日もえらいね私たち,ちょくちょくやっとります。。
全てコンプリートだ。最後は私。,ああ、輝いて見えます!私はまだ手に入らずです!うらやましい!
ちょっと私とは好きなタイプとは違うようですね,たまには真面目に抗議する!本当世界が壊れてしまう。
ストロングは嫌いですアルコールの味が嫌やっぱ軽いのでいきましょう。,うんうんうん。私ももうストロングは無理ってわかりました。軽いのでいきます。
